text,AC_Political-activists,American,Arab,Atheists-,Belorus,Belorussian,Catholics,Caucasian,Caucasian-Countries,Central-Asian,China,Chinese,Christian,Dark-skinned,Eastern-religions-,English,Estonian,Females,French,Gay-Men,General,German,Germany,Homosexual-individuals,Indian,Israel,Japanese,Jewish,Jews-,Korean,Latvian,Lesbians,Lithuania,Lithuanian,Males-,Muslims-(Islam),Orientation-/-Gender-Unspecified,Orthodox-Christians,Other,Other-African,Other-Asian,Other-Christian,Other-European,PP_DP,PP_LP,PP_LS,PP_LSDP,PP_LVŽS,PP_NS,PP_Other,PP_TS-LKD,PP_Tautininkai,PV_Communist/USSR,PV_Conservative,PV_Eponyms,PV_Left/socialist,PV_Liberal,PV_OTHER,PV_Politician,PV_Pro-Russian,Pagans-,Palestine-region,Palestinians,Pedophile,Poland,Polish,Religious-people,Roma,Russia,Russian,S.Orientation-Other-,Swedish,Trans-women,Transgender-Individuals,UK,UNIVERSAL,USA,Ukraine,Ukrainian,Unspecified-ethnicity
"man tikrai geriau mergaitę palaikančius rinkti, negu už dabartinius tokius kaip Oleka, Andriukaitis , Vėsaitė, visa eilė konservų ir pan.Jei konservai, kovojantys už FNTT vadovus,nebūtų nuleidę nosies, dabar turėtų didžiulį reitingą.Po šio seimo balsavimo jie prarado daugelio žmonių pasitikėjimą.Juk pedofilijos byla tai neišnagrinėta.Čia esmė.Mergaitė gali būti sugrąžinta, kai viskas bus aišku su jos motina, kur normaliame teisme turėtų ir išaiškėti.O sutinkantys su teisėjų sprendimais pasirašė sau nuosprendį dėl tolesnio buvomo politikoje.Tai nežmoniška išnaudotos mergaitės atžvilgiu.Tai nužmogėję parazitai",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"man vienuodai, bet musulmonai mane uzpiso su savo naglumu!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"man vistiek geriausiai kai kown vilniu pyderu sostine vadina... gerai, kad jie apskritai ne lietuviai ir juos isstumt nuo zemelapio reik... LIETUVA LIETUVIAMS, o jus su brown'ais lauk, raudona spalva grazesne",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"man įdomu, ar įmanomas toks variantas, kad Vilniuje iki mero rinkimų apskritai jokių koalicinių sutarčių nepasirašinėtų niekas. Tegul Zuokas pasiūlo save kandidatu į mero postą, konservatoriai- Alekną. Per balsavimą pasimatys, katras daugiau laimėjo-tas ir bus meras. Tik paskui jau tas meras tarsis su kuo dirbti ir kaip. Dabar baisiai pasikėlę yra darbiečiai. Pareiškė, kad be jų jokia koalicija neįmanoma. O dar jungiasi su Paulausku. Uspaskichas išvažiuos į Europarlamentą-tvarką partijoj ir jo sprendimuos darys Paulauskas nepatekęs į savivaldybę apskritai. Taip, kaip Vagnorius dabar daro politiką seime ir kojomis duris atidarinėja, nors nerinktas nei jis, nei jo ta krikščionių partija. O šiap tai situacija Vilniuje klaiki. Kas jiesm trukdo, esant tokiom aplinkybėms, kai lenkai durniuoja ir Uspaskichas velnią mislija palikti juos užribyje. Juk tokia koalicija-Zuokas, konservai ir socdemai visai įmanoma. Jie jau dirbo kartu. Tegul Zuokas 2 metus pabūna meru, paskui Alekna, arba atvrkščiai, jei įmanomas rotacijos principas.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manai jei socdemai valdytų geriau gyventume?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manai pusė metro vepezonių praeis už argumentą?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"manau , kad geriausiai gali sutuokti ar pakrikštinti(tai yra suteikti vardą) susirinkę giminės, geriausi draugai, artimieji. Nereikia man jokių juodaskvernių,. Ir kaip krikštinau taip ir toliau krikštysiu ir versiu žmones į PAGONIŲ tikėjimą.Jie tampa tikrais LIETUVIAIS.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"manau , kad po Prezidento rinkimų stipriausia koalicija galėtų būti: socdemai, konservatoriai ir liberalai",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"manau gal jau laikas butu visam vakaru pasauliui istarti, kad rusijos karines agresijos pries ukraina atveju salissi bus ginama ir karinemis priemonemis.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"manau jis čia kalba apie savo šeimą,dabar atseit kubiloidas dar blogai gyvena,vėliau sužydės ir jis ir jo vaikai..tvarius.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"manau kad amerikietiska propoganga zlunga europoje ,patys jav senatoriai pripazino kad gruzinai pradejo kara ,taip kad nereikia mus uz durnius laikyti ir rasyti mela ir slykscia jav okupantu propoganda",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"manau kad kuo labiau valstybe ir klerkai kisasi i seimos ir vaiku auklejimo reikalus, tuo gimstamumas turetu mazeti",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"manau kad sekmadieniais dirbti iš viso nereikėtų didiesiems prekybos centrams, ne tik didžiųjų švenčių dienomis. Beje, dauguma didžiųjų prekybos centrų yra artimoje kaimynystėje su bažnyčia. Kadangi laisvoje Lietuvoje gyvename ne pirmus metus, bet tokį raginimą iš bažnyčios tarnų nedirbti švenčių dienomis girdime nedažnai. Juk patogu, kai žmogus šventadieniais palieka pinigų prek. centre, o taip pat užsukęs į bažnyčią. Abipusė nauda.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"manau kad ta partija tai sudo gabalas, bet su politiko mintimis apie dabartini Seima sunku nesutikti.Lietuva toliau ritasi i bedugne ir dar daugiau tautieciu ja paliks.4 metus keikeme konservatorius, bet dabar,kriminalinems strukturoms pasiekus Seima, Lietovos laikia dar sunkesne ateitis, del dideles dalies promaskvietiskai nusiteikusiu parlamentaru...",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manau kad tam pyderui sperma smegenis spaude,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"manau kad čia turi reikala su transvestitu,bybys nukirptas ir suformuota vagina,tik dar pasas su senais metrikais,typo AUDRIUS KIAUŠERIDIS o bus AUDRA ATSOSAITĖ,sunku kai dvi sielos vienam organizme,kai vienas nori pist o kita pistis,čia kaip amerikanu filme asmenybės susidvejinimas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"manau kristus tikrai butu ileides,bet mes turime reikala su kunigais,..ne veltui as skiriu dieva nuo kunigu ,religija nuo dvasingumo,jie daugiau nuodemingi,nei mes ar Brazauskas,iskilus zmogus,lietuviskas pavydas ima,todel ir kyla noras ikasti,manau Dievas ji jau priglaude",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"manau nuo pirties tai ne daugiau negu pora simtu tukstanciu mero chebrytiei nubyrejo. Bet kiek galejo nubyreti nuo sporto centro statybos. Kaip rase vietine spauda, jos kaina be pozeminiu darbu, kuriuos padare Utenos savivaldybei priklausiusios imones, ir zemes kuri priklause savivaldybei, statyba kainavo daugiau negu 7500 lt uz kvadratini metra. Tai brangiausia visu laiku tokio tipo pastato statyba. Net panevezio sporto centras su treku kainavo apie 5000 lt uz kvadratini metra. Tiesa, Panevezyje state vietines Panevezio imones, o Utenos meras, spaudziamas Seimo nares Petrauskienes, pasikviete Vetruna, kuri kiek prisimenu, smarkokai pareme socdemus oficialiai. O kiek nubirejo grynuju????",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manau padetu gaudyti dauguma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"manau prabalsuot uz masiuly arba konservus gereu nieko nesuradau,ir uz elektrine",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"manau reikia panaikinti celibata. jam jau 1000 metu. invizicija, kuri buvo pries 500 metu, seniai panaikinta. tad celibatas didelė atgyvena. o del atkočiuno. kad mete kunigyste ir vienuolyste - ka padarysi, buna. bet kad tikejimo išsizadejo - tai labai jau keista ir apmaudu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manau rusija ima pavyzdį iš Š.Korėjos ...,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"manau vis del to Lansbergis buvo teisus kalbedamas apie amzina gresme Europai is rytu.puiku ,kad tai supranta atsipeikejusi Europa.ruskius reikia laikyti per saugu atstuma,ne bent jau putkino ruskius.yra ir ten normaliu zmoniu,bet jiems kaip visada nesiseka su valdzia.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manau visus buvusius komunistus lauk iš valdžios institucijų antraip NEPRIKLAUSOMYBEI GALAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"manau zaliai raudonas komunistu agentelis vis dar versis i politika, stabdykim ji !!!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"manau, kad Breiviku Svedijoj gali uzplusti. Su tokia sistema tiksinti bomba bet kada gali sprogti.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"manau, kad Lietuvos socdemu branduolys ne tik kad buvo, bet ir yra galimai.......",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"manau, kad jis išdavikas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"manau, kad šių metų seimo rinkimai - tai šlykščiausia juodųjų technologijų išraiška, ir šias technologijas taikė ne tik viena teroristinė Lietuvos konservatorių partija, bet ir naivi tos partijos sodintinė daukankto aikštėje, taip pat fiktyvus Lietuvos liberastų sąjūdis - tiktais durni nemato, kad viskas buvo surežisuota iš anksto ir vykdoma pagal numatytą planą: garliavos šizofrenikų kurstymas, fntt skandalas, balsų pirkimo videospektaklis, valstybės pasamdytų užsienio ekspertų vizitai prieš rinkimus ir jų ditirambai konservatorių vyriausybei, prezidentės kliedesiai apie istorinius vyriausybės nuopelnus, kurių niekas nepastebėjo, kvaili ultimatumai dėl ""tinkamos"" koalicijos sudarymo socialdemokratams, kreipimasis į konstitucinį teismą dėl pažeidimų, kuriuos vykdė konservatorių ir liberastų sąjūdžio atstovai rinkimų komisijose ir t.t., ir pan.. na, žodžiu, išsodinti reikia visus - pradedant grybauskaite ir kubilium, o baigiant masiuliu - kitaip tvarkos valstybėje nebus ...",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"manau,sita kataliku sekta yra pavojinga,ziauri ir neprognozuojama.Sventajam isakius,fanatiskai vykdomas bet koks nurodymas.Katalikai -pries abortus,kovoja uz gyvybe..,o kareiviai siunciami i mirti su palaiminimu!negi tai normalu?",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
